"ISO3","word","n","total","tf","idf","tf_idf","ISO2","Country"
"ZAF","territorial",2,1054,0.00189753320683112,0.991192040047273,0.00188081981033638,"ZA","South Africa"
"ZAF","ukraine",2,1054,0.00189753320683112,0.514267967956963,0.0009758405464079,"ZA","South Africa"
"ZAF","union",2,1054,0.00189753320683112,1.0782034170369,0.0020459267875463,"ZA","South Africa"
"ZAF","untold",2,1054,0.00189753320683112,3.32194801000801,0.00630350666035676,"ZA","South Africa"
"ZAF","wealthier",2,1054,0.00189753320683112,3.88156379794344,0.00736539620103119,"ZA","South Africa"
"ZAF","wealthy",2,1054,0.00189753320683112,3.07063358172711,0.00582662918733797,"ZA","South Africa"
"BRA","160",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","17",1,1130,0.000884955752212389,2.08980432871538,0.00184938436169503,"BR","Brazil"
"BRA","18th",1,1130,0.000884955752212389,3.18841661738349,0.00282160762600309,"BR","Brazil"
"BRA","19",1,1130,0.000884955752212389,1.0782034170369,0.000954162315961861,"BR","Brazil"
"BRA","2",1,1130,0.000884955752212389,1.8021222562636,0.00159479845687044,"BR","Brazil"
"BRA","2003",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","21",1,1130,0.000884955752212389,2.86996288626496,0.00253979016483625,"BR","Brazil"
"BRA","21st",1,1130,0.000884955752212389,1.71251009757391,0.00151549566156984,"BR","Brazil"
"BRA","23",1,1130,0.000884955752212389,2.32341917989689,0.00205612316805034,"BR","Brazil"
"BRA","34",1,1130,0.000884955752212389,3.88156379794344,0.00343501221056941,"BR","Brazil"
"BRA","40",1,1130,0.000884955752212389,2.08980432871538,0.00184938436169503,"BR","Brazil"
"BRA","48",1,1130,0.000884955752212389,3.65842024662923,0.0032375400412648,"BR","Brazil"
"BRA","50",1,1130,0.000884955752212389,1.63027199933694,0.00144271858348402,"BR","Brazil"
"BRA","735",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","83",1,1130,0.000884955752212389,3.88156379794344,0.00343501221056941,"BR","Brazil"
"BRA","87",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","abolish",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","accept",1,1130,0.000884955752212389,1.8021222562636,0.00159479845687044,"BR","Brazil"
"BRA","access",1,1130,0.000884955752212389,0.652737642222069,0.000577643931169972,"BR","Brazil"
"BRA","accommodates",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","achieve",1,1130,0.000884955752212389,0.455673803690911,0.00040325115370877,"BR","Brazil"
"BRA","achieved",1,1130,0.000884955752212389,1.1247234326718,0.00099533047139097,"BR","Brazil"
"BRA","act",1,1130,0.000884955752212389,0.937124818776997,0.000829313998917697,"BR","Brazil"
"BRA","acting",1,1130,0.000884955752212389,2.78295150927533,0.00246278894626135,"BR","Brazil"
"BRA","active",1,1130,0.000884955752212389,1.26052497383086,0.00111550882639899,"BR","Brazil"
"BRA","acts",1,1130,0.000884955752212389,2.04898233419513,0.00181325870282755,"BR","Brazil"
"BRA","added",1,1130,0.000884955752212389,2.55980795796112,0.00226531677695674,"BR","Brazil"
"BRA","addition",1,1130,0.000884955752212389,1.46119566929301,0.00129309351264868,"BR","Brazil"
"BRA","adopt",1,1130,0.000884955752212389,2.04898233419513,0.00181325870282755,"BR","Brazil"
"BRA","adventures",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","affects",1,1130,0.000884955752212389,2.49526943682355,0.00220820304143677,"BR","Brazil"
"BRA","africa",1,1130,0.000884955752212389,0.746069582014288,0.000660238568154237,"BR","Brazil"
"BRA","african",1,1130,0.000884955752212389,0.873409004390889,0.000772928322469814,"BR","Brazil"
"BRA","aggravate",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","aggravated",1,1130,0.000884955752212389,3.47609868983527,0.00307619353082768,"BR","Brazil"
"BRA","agreed",1,1130,0.000884955752212389,1.43921676257423,0.00127364315272056,"BR","Brazil"
"BRA","agreement",1,1130,0.000884955752212389,0.604419064951261,0.000534884128275452,"BR","Brazil"
"BRA","alleged",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","allocate",1,1130,0.000884955752212389,3.07063358172711,0.00271737485108594,"BR","Brazil"
"BRA","ambassador",1,1130,0.000884955752212389,2.62880082944807,0.00232637241544077,"BR","Brazil"
"BRA","ambitious",1,1130,0.000884955752212389,1.48366852514507,0.0013129809957036,"BR","Brazil"
"BRA","americans",1,1130,0.000884955752212389,3.18841661738349,0.00282160762600309,"BR","Brazil"
"BRA","amount",1,1130,0.000884955752212389,2.37748640116716,0.00210397026651961,"BR","Brazil"
"BRA","amplified",1,1130,0.000884955752212389,3.88156379794344,0.00343501221056941,"BR","Brazil"
"BRA","annually",1,1130,0.000884955752212389,2.62880082944807,0.00232637241544077,"BR","Brazil"
"BRA","antonio",1,1130,0.000884955752212389,1.24250646832818,0.00109956324630812,"BR","Brazil"
"BRA","anymore",1,1130,0.000884955752212389,2.96527306606928,0.00262413545669848,"BR","Brazil"
"BRA","appears",1,1130,0.000884955752212389,3.32194801000801,0.00293977700000709,"BR","Brazil"
"BRA","apps",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","armed",1,1130,0.000884955752212389,1.35583515363518,0.00119985411826122,"BR","Brazil"
"BRA","arrive",1,1130,0.000884955752212389,2.96527306606928,0.00262413545669848,"BR","Brazil"
"BRA","asia",1,1130,0.000884955752212389,1.55428609235902,0.00137547441801683,"BR","Brazil"
"BRA","assange",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","atmosphere",1,1130,0.000884955752212389,3.07063358172711,0.00271737485108594,"BR","Brazil"
"BRA","attack",1,1130,0.000884955752212389,1.93565364888812,0.00171296783087445,"BR","Brazil"
"BRA","attacks",1,1130,0.000884955752212389,1.63027199933694,0.00144271858348402,"BR","Brazil"
"BRA","attempt",1,1130,0.000884955752212389,2.62880082944807,0.00232637241544077,"BR","Brazil"
"BRA","attempts",1,1130,0.000884955752212389,2.22333572133991,0.00196755373569903,"BR","Brazil"
"BRA","authoritarian",1,1130,0.000884955752212389,3.65842024662923,0.0032375400412648,"BR","Brazil"
"BRA","baghdad",1,1130,0.000884955752212389,3.88156379794344,0.00343501221056941,"BR","Brazil"
"BRA","bank",1,1130,0.000884955752212389,1.77135059759685,0.00156756690052818,"BR","Brazil"
"BRA","basins",1,1130,0.000884955752212389,3.65842024662923,0.0032375400412648,"BR","Brazil"
"BRA","belaine",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","belongs",1,1130,0.000884955752212389,2.70290880160179,0.002391954691683,"BR","Brazil"
"BRA","biggest",1,1130,0.000884955752212389,2.13236394313418,0.00188704773728688,"BR","Brazil"
"BRA","bill",1,1130,0.000884955752212389,3.32194801000801,0.00293977700000709,"BR","Brazil"
"BRA","billionaires",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","biodiesel",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","biomass",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","biome",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","birth",1,1130,0.000884955752212389,3.65842024662923,0.0032375400412648,"BR","Brazil"
"BRA","borneo",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","bosa",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","break",1,1130,0.000884955752212389,2.49526943682355,0.00220820304143677,"BR","Brazil"
"BRA","breakfast",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","brics",1,1130,0.000884955752212389,2.96527306606928,0.00262413545669848,"BR","Brazil"
"BRA","broadest",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","brothers",1,1130,0.000884955752212389,1.90056232907685,0.00168191356555474,"BR","Brazil"
"BRA","bruto",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","budget",1,1130,0.000884955752212389,2.49526943682355,0.00220820304143677,"BR","Brazil"
"BRA","budgets",1,1130,0.000884955752212389,3.18841661738349,0.00282160762600309,"BR","Brazil"
"BRA","builder",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","burkina",1,1130,0.000884955752212389,3.88156379794344,0.00343501221056941,"BR","Brazil"
"BRA","called",1,1130,0.000884955752212389,0.898410306596307,0.000795053368669298,"BR","Brazil"
"BRA","capacitor",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","capacity",1,1130,0.000884955752212389,0.885831524389446,0.00078392170299951,"BR","Brazil"
"BRA","carbon",1,1130,0.000884955752212389,1.26052497383086,0.00111550882639899,"BR","Brazil"
"BRA","care",1,1130,0.000884955752212389,1.53018854077996,0.00135414915113271,"BR","Brazil"
"BRA","caused",1,1130,0.000884955752212389,1.26052497383086,0.00111550882639899,"BR","Brazil"
"BRA","causing",1,1130,0.000884955752212389,2.00976162104185,0.00177855010711668,"BR","Brazil"
"BRA","central",1,1130,0.000884955752212389,1.22480689122878,0.00108389990374228,"BR","Brazil"
"BRA","century",1,1130,0.000884955752212389,1.14072377401824,0.00100949006550286,"BR","Brazil"
"BRA","children",1,1130,0.000884955752212389,1.03375165446607,0.000914824472978822,"BR","Brazil"
"BRA","choose",1,1130,0.000884955752212389,1.71251009757391,0.00151549566156984,"BR","Brazil"
"BRA","cities",1,1130,0.000884955752212389,2.08980432871538,0.00184938436169503,"BR","Brazil"
"BRA","claimed",1,1130,0.000884955752212389,3.07063358172711,0.00271737485108594,"BR","Brazil"
"BRA","class",1,1130,0.000884955752212389,2.78295150927533,0.00246278894626135,"BR","Brazil"
"BRA","classify",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","clean",1,1130,0.000884955752212389,1.63027199933694,0.00144271858348402,"BR","Brazil"
"BRA","cleanest",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","closer",1,1130,0.000884955752212389,2.22333572133991,0.00196755373569903,"BR","Brazil"
"BRA","coaching",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","coexistence",1,1130,0.000884955752212389,1.86666077740117,0.00165191219239042,"BR","Brazil"
"BRA","cold",1,1130,0.000884955752212389,2.04898233419513,0.00181325870282755,"BR","Brazil"
"BRA","collaboration",1,1130,0.000884955752212389,1.6569402464191,0.0014663188021408,"BR","Brazil"
"BRA","committed",1,1130,0.000884955752212389,0.558327957750994,0.000494095537832738,"BR","Brazil"
"BRA","common",1,1130,0.000884955752212389,0.514267967956963,0.000455104396422092,"BR","Brazil"
"BRA","compatriot",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","condolences",1,1130,0.000884955752212389,1.50665804336977,0.00133332570209714,"BR","Brazil"
"BRA","conflict",1,1130,0.000884955752212389,0.463837114330072,0.000410475322415993,"BR","Brazil"
"BRA","congo",1,1130,0.000884955752212389,2.78295150927533,0.00246278894626135,"BR","Brazil"
"BRA","conocry",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","conservative",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","constitute",1,1130,0.000884955752212389,2.62880082944807,0.00232637241544077,"BR","Brazil"
"BRA","context",1,1130,0.000884955752212389,1.03375165446607,0.000914824472978822,"BR","Brazil"
"BRA","cooperation",1,1130,0.000884955752212389,0.312031101462067,0.000276133718108024,"BR","Brazil"
"BRA","coordinate",1,1130,0.000884955752212389,3.47609868983527,0.00307619353082768,"BR","Brazil"
"BRA","cop28",1,1130,0.000884955752212389,1.3166144404819,0.00116514552255035,"BR","Brazil"
"BRA","correct",1,1130,0.000884955752212389,2.86996288626496,0.00253979016483625,"BR","Brazil"
"BRA","corrected",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","council",1,1130,0.000884955752212389,0.250578322248404,0.000221750727653455,"BR","Brazil"
"BRA","countless",1,1130,0.000884955752212389,2.96527306606928,0.00262413545669848,"BR","Brazil"
"BRA","coup",1,1130,0.000884955752212389,2.37748640116716,0.00210397026651961,"BR","Brazil"
"BRA","courage",1,1130,0.000884955752212389,1.93565364888812,0.00171296783087445,"BR","Brazil"
"BRA","covid",1,1130,0.000884955752212389,0.991192040047273,0.000877161097386967,"BR","Brazil"
"BRA","create",1,1130,0.000884955752212389,0.801950040408745,0.000709690301246677,"BR","Brazil"
"BRA","created",1,1130,0.000884955752212389,1.19032071515761,0.00105338116385629,"BR","Brazil"
"BRA","credibility",1,1130,0.000884955752212389,2.22333572133991,0.00196755373569903,"BR","Brazil"
"BRA","crime",1,1130,0.000884955752212389,1.50665804336977,0.00133332570209714,"BR","Brazil"
"BRA","criticize",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","cuba",1,1130,0.000884955752212389,1.55428609235902,0.00137547441801683,"BR","Brazil"
"BRA","curaged",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","cyber",1,1130,0.000884955752212389,2.27212588550934,0.00201073087213216,"BR","Brazil"
"BRA","d'état",1,1130,0.000884955752212389,3.47609868983527,0.00307619353082768,"BR","Brazil"
"BRA","damaged",1,1130,0.000884955752212389,3.47609868983527,0.00307619353082768,"BR","Brazil"
"BRA","damaging",1,1130,0.000884955752212389,3.18841661738349,0.00282160762600309,"BR","Brazil"
"BRA","day",1,1130,0.000884955752212389,0.937124818776997,0.000829313998917697,"BR","Brazil"
"BRA","december",1,1130,0.000884955752212389,2.04898233419513,0.00181325870282755,"BR","Brazil"
"BRA","dedicated",1,1130,0.000884955752212389,2.43464481500711,0.00215455293363461,"BR","Brazil"
"BRA","defar",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","defending",1,1130,0.000884955752212389,2.13236394313418,0.00188704773728688,"BR","Brazil"
"BRA","defined",1,1130,0.000884955752212389,2.62880082944807,0.00232637241544077,"BR","Brazil"
"BRA","delegates",1,1130,0.000884955752212389,1.15698429489002,0.00102387990698232,"BR","Brazil"
"BRA","demand",1,1130,0.000884955752212389,1.55428609235902,0.00137547441801683,"BR","Brazil"
"BRA","democracies",1,1130,0.000884955752212389,2.62880082944807,0.00232637241544077,"BR","Brazil"
"BRA","denied",1,1130,0.000884955752212389,2.55980795796112,0.00226531677695674,"BR","Brazil"
"BRA","dennis",1,1130,0.000884955752212389,1.15698429489002,0.00102387990698232,"BR","Brazil"
"BRA","deny",1,1130,0.000884955752212389,2.78295150927533,0.00246278894626135,"BR","Brazil"
"BRA","depends",1,1130,0.000884955752212389,2.49526943682355,0.00220820304143677,"BR","Brazil"
"BRA","deregulation",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","desilva",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","destiny",1,1130,0.000884955752212389,2.04898233419513,0.00181325870282755,"BR","Brazil"
"BRA","destroys",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","destructive",1,1130,0.000884955752212389,2.17681570570501,0.00192638558026992,"BR","Brazil"
"BRA","determine",1,1130,0.000884955752212389,2.32341917989689,0.00205612316805034,"BR","Brazil"
"BRA","differentiated",1,1130,0.000884955752212389,3.18841661738349,0.00282160762600309,"BR","Brazil"
"BRA","difficulties",1,1130,0.000884955752212389,2.22333572133991,0.00196755373569903,"BR","Brazil"
"BRA","difficulty",1,1130,0.000884955752212389,3.07063358172711,0.00271737485108594,"BR","Brazil"
"BRA","digital",1,1130,0.000884955752212389,1.41771055735327,0.00125461111270201,"BR","Brazil"
"BRA","dimensions",1,1130,0.000884955752212389,3.07063358172711,0.00271737485108594,"BR","Brazil"
"BRA","dinner",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","dis",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","disabilities",1,1130,0.000884955752212389,2.96527306606928,0.00262413545669848,"BR","Brazil"
"BRA","discontent",1,1130,0.000884955752212389,4.16924587039522,0.003689598115394,"BR","Brazil"
"BRA","diseases",1,1130,0.000884955752212389,2.22333572133991,0.00196755373569903,"BR","Brazil"
"BRA","disenfranchised",1,1130,0.000884955752212389,5.26785815906333,0.00466182137970206,"BR","Brazil"
"BRA","dispute",1,1130,0.000884955752212389,2.70290880160179,0.002391954691683,"BR","Brazil"
"BRA","disputes",1,1130,0.000884955752212389,1.86666077740117,0.00165191219239042,"BR","Brazil"
"BRA","disrespect",1,1130,0.000884955752212389,3.47609868983527,0.00307619353082768,"BR","Brazil"
"BRA","dissonance",1,1130,0.000884955752212389,4.57471097850338,0.00404841679513574,"BR","Brazil"
"BRA","disturbing",1,1130,0.000884955752212389,3.65842024662923,0.0032375400412648,"BR","Brazil"
"BRA","diversity",1,1130,0.000884955752212389,1.3166144404819,0.00116514552255035,"BR","Brazil"
"BRA","divide",1,1130,0.000884955752212389,2.13236394313418,0.00188704773728688,"BR","Brazil"
"BRA","doha",1,1130,0.000884955752212389,3.32194801000801,0.00293977700000709,"BR","Brazil"
"BRA","doors",1,1130,0.000884955752212389,2.78295150927533,0.00246278894626135,"BR","Brazil"
